year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20141103,14.5,11.6,18.4,0,2570
20141104,14.1,9.7,18.8,0,2570
20141105,14.6,9.7,19.2,0,2570
20141106,16.8,13.3,21,0,2570
20141107,16.4,12.8,21.2,0,2570
20141108,14.8,14,16.3,12.5,2570
20141109,16.3,13.2,20.4,0,2570
20141110,15.2,12.2,19.8,0,2570
20141111,14.5,11.4,19.4,0,2570
20141112,14.6,11,17.5,0,2570
20141113,10.3,8.2,13.3,0,2570
20141114,11.5,8.2,15.9,0,2570
20141115,12.3,7.4,17.2,0,2570
20141116,13.8,11.6,15.9,0,2570
20141117,13.2,10.2,17.3,0,2570
20141118,11.8,7.9,16.7,0,2570
20141119,12.4,9.1,17.6,0,2570
20141120,13.8,9.5,18.8,0,2570
20141121,15.5,11.8,20.7,0,2570
20141122,16.9,11.5,21.8,0,2570
20141123,17.8,15.4,21.1,0,2570
20141124,18.7,15.8,22.8,35.5,2570
20141125,15.2,13.6,17.4,4,2570
20141126,13.5,11.1,16.8,11,2570
20141127,15.4,10,19.8,0,2570
20141128,17.2,15,21,10,2570
20141129,15.1,12.6,18.5,0,2570
20141130,16.8,14.3,19.4,22,2570
20141201,8.6,4.4,15.1,0,2525
20141202,5.4,3.1,8.7,0.5,2525
20141203,8,4.4,11.2,2,2525
20141204,6.2,3.5,8.7,0.5,2525
20141205,4.7,1.8,7.6,4,2525
20141206,6.1,2.8,9.5,2,2525
20141207,7.5,4,10.6,0,2525
20141208,9.8,6.1,13.8,6.5,2525
20141209,8.9,5.1,12.6,0,2525
20141210,12.8,10.1,16.8,0.1,2525
20141211,9.8,7,12.6,1,2525
20141212,7.1,5.4,9.2,0.2,2525
20141213,5.9,3.2,8.9,0.5,2525
20141214,7.7,5.7,11.3,0,2525
20141215,8.7,5.2,11.1,9,2525
20141216,5.7,1.4,12,8,2525
20141217,3.1,-0.1,5.5,3.5,2525
20141218,6.2,3,10,0,2525
20141219,8.7,4.2,12.5,3.5,2525
20141220,8.2,4.3,11.5,6.5,2525
20141221,4.1,1.1,7.1,3.5,2525
20141222,4.3,1,6.8,2.5,2525
20141223,8.7,3.3,12.8,0,2525
20141224,10.9,7.3,15.8,0,2525
20141225,7.2,4.9,11.1,0,2525
20141226,7,3.5,11,0,2525
20141227,7.9,4.2,12.3,0,2525
20141228,8.6,6.1,11.7,0,2525
20141229,10,8.1,13.9,0,2525
20141230,11.2,6.6,17,0,2525
20141231,9.3,3.4,14.3,0.3,2525
20150101,2.8,0,4.1,4,2422
20150102,5.4,3.1,8.7,0.1,2531
20150103,7.6,3.7,11.5,0,2422
20150104,11.9,8.6,16.3,0,2422
20150105,13.1,7.5,16.7,3,2437
20150106,11.7,6.8,16.6,2,2419
20150107,6.3,4,10,0,2404
20150108,7,3.6,11.9,0,2423
20150109,7.4,4.8,12.6,0,2402
20150110,8.7,5.6,13.1,0,2422
20150111,9.5,4.6,14,0,2422
20150112,6.6,3.3,11.7,0,2395
20150113,10.3,6.1,12.8,0,2390
20150114,9.7,8.5,10.7,31,2383
20150115,9.8,5.5,14,0,2458
20150116,8.1,5.3,11.1,0,2470
20150117,6.2,3.2,10.1,0,2422
20150118,7.7,3.6,10.6,0,2422
20150119,8.5,5.9,12.1,0,2479
20150120,7.8,4,11.1,0,2479
20150121,9.2,7.4,10.9,10.5,2479
20150122,8,4.5,12.1,0,2375
20150123,6.3,3,12.1,0,2373
20150124,7.9,3.8,12.3,0,2422
20150125,12.8,6.8,17.2,22.5,2422
20150126,12.9,11,16.3,0,2393
20150127,9.5,6.2,12.7,0,2406
20150128,7.3,4.8,10.8,0,2406
20150129,8.2,6.2,9.3,7,2380
20150130,6.3,3.4,9.8,0.5,2380
20150131,4.6,1.7,8.8,0,2422
20150201,6.8,2.4,10.4,0,2411
20150202,8.5,6.6,12.8,0,2402
20150203,8.2,4.9,12.8,0,2398
20150204,6.8,5.2,11.2,0,2382
20150205,5.1,2.4,8.2,0.5,2374
20150206,6.6,2,10.2,0,2366
20150207,8,6.3,10.9,0,2411
20150208,1.8,-0.8,8.1,0,2411
20150209,1.9,-0.2,6.2,0,2452
20150210,5.7,0.5,9.5,0,2452
20150211,7.9,4.5,11.7,0,2457
20150212,7.9,3.4,13.4,0,2430
20150213,5.5,0.9,10.9,0,2430
20150214,8.3,2.2,12.2,0,2411
20150215,12.7,11.3,14.9,63.5,2411
20150216,13.7,10,19.5,7.5,2426
20150217,8.5,6,14,0,2426
20150218,7.5,4.8,12,0,2411
20150219,6.6,2.3,10,0,2411
20150220,9.6,4.7,13.3,0,2411
20150221,11.6,10.1,14.1,103,2411
20150222,11.1,8.7,14.2,0,2411
20150223,9.8,7.2,14,0,2394
20150224,10.3,7.1,14.4,0,2394
20150225,10.8,8.5,12.7,0.2,2394
20150226,11.4,7.4,16.2,0,2394
20150227,6.2,3.8,8.2,0,2407
20150228,8,5.5,9.8,6,2411
20150301,8.3,5,12.5,0.5,3062
20150302,7.8,4.1,11.3,0,2407
20150303,9.5,7.1,11.7,1,2402
20150304,5.4,2.8,9.1,0,2499
20150305,6.6,2.7,10.3,0,2499
20150306,9.1,6.8,10.5,0,2499
20150307,10.5,8.7,13.9,0,3062
20150308,10.9,6.4,15.2,0,3062
20150309,9,2.2,15.4,4,2499
20150310,3.3,-0.3,8.9,0,2499
20150311,6.5,1.9,10.6,0,2482
20150312,8.8,5.5,12.7,0,2498
20150313,10.9,6.9,14,0,3388
20150314,11.4,7.9,15.3,0,3062
20150315,12,7.4,15.7,0,3062
20150316,14.5,10.4,19.4,0,3363
20150317,16.5,10.9,20.7,0,3464
20150318,15.1,12.2,17.6,113,3502
20150319,13.1,11.4,15.3,2,3502
20150320,14.1,11.2,18.9,0.5,3468
20150321,15.4,12.5,20.1,0,3062
20150322,15,11.1,18.8,0,3062
20150323,11.7,9.6,15.8,0,3447
20150324,10,7.2,14.2,0,3447
20150325,9.4,5,13.6,0,3500
20150326,9.7,4.1,15.1,0,3412
20150327,10.6,7.3,13.3,1,3536
20150328,13.7,11.2,17.5,0,3062
20150329,14,9.9,18.5,0,3062
20150330,15.2,12.1,17.6,0,3551
20150331,16.2,14.2,17.4,61.5,3494
20150401,14.9,13.3,16.8,1,3482
20150402,15.9,13,18.9,5,3482
20150403,14.5,12.6,18.2,16,3564
20150404,14.4,11.8,15.9,10.5,3562
20150405,14,12.7,17.3,2.5,3562
20150406,13.5,12.5,14.9,30,3562
20150407,12.7,11.3,15.3,0.1,3562
20150408,11.9,10.2,16,0,3562
20150409,12.5,9.4,16.5,0,3638
20150410,13.4,9.7,17.1,0,3638
20150411,14.6,9.3,18.6,0,3562
20150412,14.3,11.7,19,19,3562
20150413,12.1,8.7,16.5,11,3562
20150414,10,8.2,12.6,1,3562
20150415,14,9.5,17.3,0,3562
20150416,16.9,14.9,22.8,0,3562
20150417,14.6,10,19.7,0,3562
20150418,15.9,12.4,18.8,48,3562
20150419,16.1,14.4,18.4,53,3562
20150420,14.4,12.6,16.3,3.5,3562
20150421,14.8,12.6,18.2,0,3562
20150422,16.7,10.8,23.8,0,3562
20150423,15.9,12.1,19.9,0,3562
20150424,15.7,11.6,18.9,0,3562
20150425,17.8,13.2,22.6,0,3562
20150426,17.2,14,20.6,0,3562
20150427,18.7,13.8,22.5,0,3562
20150428,17.7,16.2,19.1,28,3562
20150429,16.6,15.8,18.6,12,3562
20150430,18,16.2,22,7.5,3562
20150501,17.8,14.8,23.1,0,3562
20150502,19.6,16.5,22.9,75,3562
20150503,18.4,16.9,22.8,67.5,3562
20150504,19.4,16.3,26.6,0,3562
20150505,16.7,13.2,19.6,0,3562
20150506,15.6,13.3,17.2,0.3,3562
20150507,18.1,13.2,22.2,0,3562
20150508,18.3,14.9,21.3,0,3562
20150509,18.3,14.3,22.4,3,3562
20150510,19,15.3,22.2,0,3562
20150511,18.2,16.8,20.3,220.5,3562
20150512,16.4,13.6,18.5,0.5,3562
20150513,19.8,16.5,22.3,0,3562
20150514,19.6,17.9,22.4,0.4,3562
20150515,18.9,17.2,24.2,3,3562
20150516,18.8,15.9,23.2,0.3,3562
20150517,18.8,13.3,25.8,0,3562
20150518,16.6,15.5,19.5,31,3562
20150519,17,15.5,20.6,0,3562
20150520,18.5,14.2,25.4,0,3562
20150521,18.7,14.5,23.7,0,3562
20150522,19.1,16.1,22.2,0,3562
20150523,19.9,17.8,23,0,3562
20150524,20.3,16.9,24.3,0,3562
20150525,20.8,16.7,24.4,0,3562
20150526,21.2,17.4,25,0,3562
20150527,20.9,18.2,23.6,0,3562
20150528,22,16.7,26.4,3,3562
20150529,22.9,20.5,26.5,0,3562
20150530,20.2,18.4,22.5,22,3562
20150531,20.7,18.1,24.7,0,3562
20150601,20,17.1,23.3,0,3562
20150602,21.2,18.9,22.7,21,3562
20150603,22.4,19.5,28,2.5,3562
20150604,21.9,17.8,26.2,0,3562
20150605,17.6,15.8,21.4,8,3562
20150606,18.7,14.7,22,0,3562
20150607,20.6,17.7,23.4,0,3562
20150608,20.4,19,21.3,2.8,3562
20150609,20.4,18.7,23.8,0,3562
20150610,21.6,18.4,24.9,0,3562
20150611,21.3,20.6,22.4,0,3562
20150612,22.3,19.7,26.4,0,3562
20150613,23.2,20.5,26.8,0,3562
20150614,21.9,20.2,25.5,0,3562
20150615,22.1,19.8,25,0,3562
20150616,20.4,19,22.1,2.1,3562
20150617,19.5,18.1,20.6,28.2,3562
20150618,22.2,20,24.9,0,3562
20150619,21.9,20.2,24.9,0,3562
20150620,21.2,18.7,23.8,0,3562
20150621,21.6,19.7,24.4,0,3562
20150622,20.1,18.6,21.3,2.9,3562
20150623,21.6,20.3,23.8,0,3562
20150624,21.4,20.1,23.7,69.9,3562
20150625,21.5,20.3,22.5,26.1,3562
20150626,23.6,21,31.5,7.3,3562
20150627,20.3,19.7,21.2,7.5,3562
20150628,21.7,19.1,24.5,0,3562
20150629,22,19.3,25.1,0,3562
20150630,22,20.1,23.7,93.2,3562
20150701,21.9,19.2,24.8,0,3562
20150702,20.7,17.9,24,0,3562
20150703,22.2,18.5,25,0,3562
20150704,21.9,20.5,24.3,0,3562
20150705,21,19.3,24,0,3562
20150706,21.3,18.9,24.6,4.6,3562
20150707,21.4,18.9,23.5,148.3,3562
20150708,24,22.7,25.4,48.6,3562
20150709,24.8,23.4,27.6,0.3,3562
20150710,25.3,22,29.4,0,3562
20150711,23.7,22.8,25.7,95.1,3562
20150712,23.2,21.9,24.8,61.1,3562
20150713,23.1,21.8,25.1,0,3562
20150714,24.4,20.9,27.7,0,3562
20150715,24.8,22.7,27.7,0,3562
20150716,24.4,21.2,28,0,3562
20150717,23,21.1,25.5,0,3562
20150718,23.1,21.7,25.6,0,3562
20150719,25.4,22.3,29.4,0.3,3562
20150720,25.5,23.5,29,0.5,3562
20150721,24.6,23.4,27.3,0,3562
20150722,24.1,23.5,24.6,37.7,3562
20150723,25.2,24.4,26.3,0.3,3562
20150724,25,24.3,25.6,0,3562
20150725,26.3,24.7,28.4,0,3562
20150726,27.1,25.2,30.2,0,3562
20150727,26.2,24.8,29.4,0,3562
20150728,26.7,25.4,29.8,0,3562
20150729,27.1,25.3,29.7,0,3562
20150730,26.8,25.2,30.1,0,3562
20150731,27.1,25.2,30,0,3562
20150801,27,24.7,29.6,0,3562
20150802,27.2,25.1,29.6,0,3562
20150803,27.5,25,30.5,0,3562
20150804,27.8,25.8,31,0,3562
20150805,28.1,25.9,30.9,0,3562
20150806,28.3,25.4,30.8,0,3562
20150807,28.9,27.3,31.4,0,3562
20150808,28.4,26.8,31.2,0,3562
20150809,27.8,25.1,30.7,0,3562
20150810,27.1,24.8,29.8,0,3562
20150811,26.9,23.5,29.2,65,3562
20150812,25.8,23.6,29.2,5.4,3562
20150813,26.6,23.4,30.1,0,3562
20150814,25.5,22.7,28.1,0,3562
20150815,26,23.2,28.8,0,3562
20150816,25.9,24.1,27.9,1.3,3562
20150817,26.1,23.3,28.9,0,3562
20150818,26.7,24.8,30.3,0,3562
20150819,27,25,29.9,0,3562
20150820,26.6,25.2,28.6,0,3562
20150821,26.6,24.7,30.5,32.2,3562
20150822,25.3,24.1,26.7,0,3562
20150823,25.7,23.2,28.7,0,3562
20150824,24.1,21.6,25.9,31.2,3562
20150825,23.8,21.5,27.2,2.5,3562
20150826,25.1,22.1,28.9,0,3562
20150827,24.3,20.2,27.2,0.1,3562
20150828,24.7,22.5,27.4,9.2,3562
20150829,24,22.1,27,0,3562
20150830,24.1,21.4,26.6,0,3562
20150831,24.2,21.4,27.3,10.4,3562
20150901,24.7,22.6,27.7,0,3562
20150902,24.6,21.7,27.3,0,3562
20150903,24.6,22.4,27.4,0,3562
20150904,24.6,21.7,27.6,0,3562
20150905,22.7,20.8,24.6,36.4,3562
20150906,23.9,21.6,28.2,2.3,3562
20150907,22.7,21.4,25.7,0,3562
20150908,22.4,20.6,25.1,0,3562
20150909,22.4,19.6,26.6,0,3562
20150910,22.3,18.9,26.5,0,3562
20150911,23.7,19.6,28.6,0,3562
20150912,21.3,18.9,23.4,4.4,3562
20150913,21.4,17.7,25.5,0,3562
20150914,22.2,18.1,25.5,0,3562
20150915,22.5,20.4,25.5,0,3562
20150916,20.6,18.8,22,35.6,3562
20150917,22.6,19.3,26.5,0,3562
20150918,22.3,19.8,25.9,0,3562
20150919,21.6,18.4,25.1,0,3562
20150920,21.9,18.4,25,0,3562
20150921,22.6,19.8,25.6,0,3562
20150922,23.1,20.6,25.9,0,3562
20150923,21.6,20.1,23,133.1,3562
20150924,23.2,21.1,26.2,0,3562
20150925,23.4,21,26.2,0,3562
20150926,23.2,19.6,27.2,0,3562
20150927,23.5,20.2,26.9,0,3562
20150928,24.4,22.3,27.3,0,3562
20150929,23.5,21.9,26.8,0,3562
20150930,19.9,17.5,22.1,83.3,3562
20151001,22.5,18.8,24.7,54.8,3376
20151002,18.4,15.5,21.9,0,3376
20151003,19.9,15.2,24.1,0,3376
20151004,21.3,18.2,25.4,0,3376
20151005,20.1,16.9,23.6,0,3376
20151006,20.3,15.2,25.2,0,3376
20151007,21.2,16.4,24.8,0,3376
20151008,20.1,17.4,23,0.1,3376
20151009,19.5,15.7,24.1,0,3376
20151010,18.3,13.7,22,0,3376
20151011,16.9,15,20.4,0,3376
20151012,18,15,21.3,0.3,3376
20151013,18.7,15.7,23.6,0,3376
20151014,19,14.3,23.5,0,3376
20151015,19,15.6,22.9,0,3376
20151016,18.9,15,22.8,0,3839
20151017,19.8,15.6,24.2,0,3376
20151018,18.6,15.1,22.6,0,3376
20151019,19.4,15.1,23.9,0,3771
20151020,20.2,14.9,25.5,0,3713
20151021,20.6,17.7,24.9,0,3669
20151022,20.5,17.3,23.4,0,3306
20151023,19.5,17.1,23.2,0,3292
20151024,19.5,15.1,23.2,0,3376
20151025,18.6,16.3,22.1,0,3376
20151026,18.6,16,21.7,0,3264
20151027,18.1,13.6,22.1,5.4,3211
20151028,16.1,12.1,20.6,0,3187
20151029,16.3,12.8,19.1,0,2946
20151030,15.5,11.8,18.9,0.4,2935
20151031,13.5,10.7,17,0,3376
20151101,12.8,10.9,14.9,0.7,2313
20151102,14.5,10.5,20.3,0,2739
20151103,15.4,11.5,19.4,0,2653
20151104,17.6,14,21.2,0,2608
20151105,19.2,17,21.2,0,2333
20151106,19.7,17.9,22.6,2.2,2294
20151107,19.9,18.4,20.9,40.4,2313
20151108,19.8,17.7,22,0.4,2313
20151109,17,13.7,19.4,0,2320
20151110,14.3,12,17.4,0,2285
20151111,16.2,12.2,19.3,0,2271
20151112,17.4,15.6,19.8,2.2,2101
20151113,17.6,15.8,18.9,112.7,2100
20151114,17.3,14.6,19.1,0,2313
20151115,16.7,13.8,20.4,0,2313
20151116,17.5,13.9,20.3,8,2095
20151117,17.7,15.8,20.8,2.4,2105
20151118,16.5,14.1,18.7,16.3,2108
20151119,15.3,14,16.5,10.4,2346
20151120,16.3,14.2,19.3,0,2347
20151121,16.2,14.4,18.8,0,2313
20151122,17,13.6,20.3,0,2313
20151123,16.6,15.1,17.9,10.9,2374
20151124,15.5,13.1,17.7,0,2376
20151125,11.3,6.3,15.1,7.6,2384
20151126,5,2.1,8.1,1.1,2261
20151127,7.1,2.5,9.6,0.2,2227
20151128,9.9,7.2,13.8,0,2313
20151129,11.4,8.3,14.6,0,2313
20151130,12.3,8.3,17.3,0,2242
20151201,12.3,9.4,15.6,0,2190
20151202,13.6,9.5,18.1,1.8,2212
20151203,7.7,4.9,10.4,4.8,2144
20151204,7.8,6.1,10,0,2145
20151205,9,4.5,11.3,0,2145
20151206,9.6,7.7,11.4,2.9,2145
20151207,10.2,6.4,14.6,0,2142
20151208,10.7,6.9,14.5,0,2142
20151209,14.2,9.1,17.6,0,2142
20151210,15.6,14.3,16.7,50.3,2117
20151211,13.1,11.4,15.5,3.8,2112
20151212,12.3,10.7,14.6,0,2145
20151213,13.7,12.2,16.2,0,2145
20151214,12.9,12.2,13.7,19.1,2151
20151215,11.3,7.2,15.1,0,2165
20151216,5.5,1,8.7,2.3,2165
20151217,3.8,1.4,6.2,1.3,2154
20151218,6,3.1,10,0,2174
20151219,6.8,3.2,11.4,0,2145
20151220,9.8,6,11.8,6.1,2145
20151221,12.3,10.2,15.4,4.3,2160
20151222,13.3,9.2,16.4,0,2164
20151223,13.7,11.9,15.5,4.8,2146
20151224,11.7,9.3,16.7,0,2145
20151225,8.1,5.4,12,0,2145
20151226,9.7,5.8,13.5,0,2145
20151227,8.3,5.1,12.1,0,2145
20151228,6.4,3.5,9,0,2094
20151229,6.6,3.4,10.1,0,2109
20151230,7.3,3.6,10.9,0,2073
20151231,9,6.6,12.1,0,2132
20160101,8.9,6.1,11.7,0,2212
20160102,12,9.2,14.7,0,2212
20160103,12.4,9,16.7,0,2212
20160104,12.2,8.3,16.1,0,2156
20160105,8.6,6.7,11.8,5.6,2169
20160106,9.2,6.9,12.5,0,2195
20160107,6.4,4.9,8.8,0,2203
20160108,5.3,2.9,8,0,2212
20160109,5.1,1.6,9.7,0,2212
20160110,7,3.3,11,0,2212
20160111,8.6,6.4,12.1,0,2212
20160112,5.4,3.6,8.2,0,2187
20160113,3.9,1.8,6.1,0,2204
20160114,5.5,3.7,8.9,0,2130
20160115,6.6,4,11,0,2126
20160116,7.7,3.2,12,0,2212
20160117,9.3,8.1,10.2,12.1,2212
20160118,3.3,-1.5,8.3,0.9,2178
20160119,0.2,-1.8,2.8,1.4,2172
20160120,3.6,0.7,6.5,0,2176
20160121,4.3,2.5,6.4,1.2,2216
20160122,4.7,1.6,7.7,0,2240
20160123,0.6,-5.1,5.1,0.4,2212
20160124,-3.9,-6.4,-1.5,6.8,2212
20160125,0.7,-2.5,2.7,0.8,2253
20160126,4.4,2.3,6.7,0,2260
20160127,6.2,2.7,9.3,0,2285
20160128,9.7,5.9,13.3,26.5,2328
20160129,9.2,8.1,10.3,19.2,2334
20160130,8.3,6.5,10.4,0,2212
20160131,7.2,4,11.4,0,2212
20160201,5.4,3,7.8,0.6,2373
20160202,4.3,2.1,7.3,0,2455
20160203,4.5,1.5,8.9,0,2471
20160204,6.5,2.6,10.6,0,2593
20160205,7.2,4,11.6,0,2603
20160206,4.2,1.9,6.9,0,2913
20160207,4.5,1.1,8.1,0,2913
20160208,7.3,3.6,11.1,0,2913
20160209,9.8,4.6,14.2,0,2913
20160210,9.8,4.8,13.1,0,2913
20160211,14.9,11.8,16.7,0,2697
20160212,15.8,14.7,16.5,94.7,2697
20160213,14.7,9.3,17.5,32.3,2913
20160214,5.3,1.5,10,0,2913
20160215,1.1,-0.7,3.9,2,2767
20160216,4.7,1.2,8,0,2809
20160217,6.4,4.1,9.6,0,2930
20160218,7.2,3.3,11,0,3141
20160219,9.2,7,11.6,5.5,3239
20160220,7.9,4,13.6,0.6,2913
20160221,6.2,1.9,10.2,0,2913
20160222,6.8,5.6,9.3,7.4,3265
20160223,8.6,6.1,13.2,0.3,3319
20160224,3.9,1.7,8,0,3353
20160225,3.8,1,7.4,0,3271
20160226,7.6,2.2,11.3,0,3271
20160227,11.4,9.5,13.6,0,2913
20160228,11.5,7.7,15.3,0,2913
20160229,3,0.6,8.5,0,3172
20160301,4.1,-0.5,9.1,0,3257
20160302,7.1,1.9,11.5,0,3249
20160303,12,7.3,14.8,3.3,3249
20160304,16.4,14.7,17.9,0,3234
20160305,16.2,14.5,17.5,73.3,3257
20160306,14.1,12.2,16.5,3.8,3257
20160307,14.3,10.1,17.5,0,3234
20160308,11.8,7.3,15.4,12.2,3255
20160309,8.6,7.1,12,16.7,3255
20160310,7.4,4.7,10.3,0,3281
20160311,5.5,2.6,9.7,0,3281
20160312,5.8,1.3,9.9,0,3257
20160313,7.9,6.8,9.2,10.7,3257
20160314,8.6,4.4,13,0,3281
20160315,9.2,4.3,12.9,0,3281
20160316,11.2,8,14.9,0,3281
20160317,13.8,8.8,17.7,1.6,3226
20160318,14.1,13.6,15.7,16.5,3226
20160319,15.3,11.9,19.6,0,3257
20160320,12.5,9.3,16.3,0,3257
20160321,11.6,8.1,15,0,3257
20160322,11.4,7,16.2,0,3257
20160323,11.9,7.7,16.4,0,3257
20160324,10,5.6,15.1,0,3257
20160325,9.9,6.7,13.5,0,3257
20160326,8.6,5.6,13.8,0,3257
20160327,9.3,4.1,13,0,3257
20160328,11.9,5.6,17.7,0,3257
20160329,13.8,11.2,15.8,0,3257
20160330,14.4,12.7,17.6,0,3257
20160331,14,12.8,15.7,0,3257
20160401,15.3,10.8,20.7,0,3257
20160402,15.9,11.9,18.3,0,3257
20160403,16.4,15.2,18.2,44.6,3257
20160404,13.9,12.7,16.9,1.1,3257
20160405,14.1,11.2,17.1,0,3257
20160406,14.9,11.8,17.7,38.4,3257
20160407,16,13.4,19.9,22.7,3257
20160408,15.6,13.2,19.9,0,3257
20160409,15.5,12.6,19.7,0,3257
20160410,16,13.4,19.8,0,3257
20160411,14.7,12.8,18,0,3257
20160412,15.4,11.9,17.6,1.6,3257
20160413,17,15.5,22,32.3,3257
20160414,16.9,12.9,22.5,0,3257
20160415,16.7,13.6,20,0,3257
20160416,17.5,14.7,18.8,41.5,3257
20160417,15.1,11.5,20.7,0.4,3257
20160418,14.3,11.7,18.7,0,3257
20160419,14.9,11.8,20.1,0,3257
20160420,16.1,11.2,19.5,3,3257
20160421,17,14.1,22.4,28.6,3257
20160422,15.5,12.9,19.1,0,3257
20160423,15.4,14,17.7,1.7,3257
20160424,16.7,13.6,21.8,0,3257
20160425,18.8,14.1,22.7,0,3257
20160426,17.9,15.3,21.5,8.5,3257
20160427,14.8,13.4,16.3,5.4,3257
20160428,14.3,12.3,15.9,2.4,3257
20160429,15,11.4,18.2,0,3257
20160430,16.2,11.7,20,0,3257
20160501,18.5,15.4,21.6,0,3257
20160502,19,17.6,20.5,19.7,3257
20160503,16.7,14.2,18.2,71.2,3257
20160504,18,14.9,22,0,3257
20160505,18.1,15.2,21.6,12.5,3257
20160506,17.5,15.9,20,26.9,3257
20160507,18,16.2,20.8,0,3257
20160508,17.9,13.9,23.1,3,3257
20160509,16.2,15.1,18.8,2.8,3257
20160510,15.8,14.4,17.1,29.8,3257
20160511,15.6,13.4,20.1,0,3257
20160512,17.1,12.6,20.6,0,3257
20160513,17.1,13.4,20.3,0,3257
20160514,18.2,16.2,21.1,0,3257
20160515,20.1,16.2,22,1.3,3257
20160516,17.5,14.1,22.6,2.1,3257
20160517,19.2,12.6,25.1,0,3257
20160518,20.5,15.2,25.2,0,3257
20160519,19.9,17.3,23.5,0,3257
20160520,21.8,15.7,26.1,0,3257
20160521,21.2,18.8,24.1,0,3257
20160522,20.8,19.2,22.9,0,3257
20160523,22.2,19,25.3,0,3257
20160524,19.6,17.7,21.8,19.5,3257
20160525,19.4,17.1,22.6,0,3257
20160526,20.1,17.3,23.2,1.3,3257
20160527,19,17.4,22.2,9.9,3257
20160528,18.7,16.6,22.6,8.3,3257
20160529,17.7,17.2,18.7,8.3,3257
20160530,21.7,16.2,26.2,0,3257
20160531,21.6,17.7,24.9,0,3257
20160601,20.8,18.4,23.2,0,3257
20160602,21.4,17.5,25.1,0,3257
20160603,22.2,20.1,24.7,0,3257
20160604,17.7,15.7,21.7,20.8,3257
20160605,20,17.3,23.2,0,3257
20160606,20.8,18.7,23.1,0,3257
20160607,20.5,19.1,22.8,0,3257
20160608,20.3,18.5,22,0,3257
20160609,20.4,18.7,23.2,0,3257
20160610,21.7,18.7,24.5,0,3257
20160611,23.3,21.7,23.9,0,3257
20160612,22.5,21.2,23.6,4,3257
20160613,22.3,20.4,24.7,0.9,3257
20160614,21.7,19.8,24.4,0,3257
20160615,22.5,19.3,24.3,0.1,3257
20160616,22.5,19.6,25.8,0,3257
20160617,21.2,17.7,24.4,0,3257
20160618,22,19.3,23.9,12.7,3257
20160619,23.1,21.7,25.8,0,3257
20160620,23.1,21.4,26.1,28.3,3257
20160621,22.8,20,26.9,10.7,3257
20160622,22.9,21.9,23.8,114.6,3257
20160623,22.9,20.6,25.4,0,3257
20160624,24.2,22.5,29.8,0,3257
20160625,21.7,20.5,23.3,0,3257
20160626,22.6,19.7,28.1,0,3257
20160627,18.8,16.9,21.7,18.6,3257
20160628,19.9,17.3,21.2,26.4,3257
20160629,22.1,20.8,23.4,37.7,3257
20160630,23.2,21.2,25.6,6.4,3257
20160701,23.6,22.7,24.7,5.6,3257
20160702,22.3,20.7,23.8,3,3257
20160703,23.2,20.7,25,1.4,3257
20160704,24.8,23.1,26.7,0,3257
20160705,25.2,24.2,26.5,0,3257
20160706,26.1,24.6,29,0,3257
20160707,26.1,22.9,28.6,0,3257
20160708,26.3,24,29.6,0.7,3257
20160709,24.9,22.4,28.9,0,3257
20160710,23.7,22.9,25.4,5.3,3257
20160711,23.7,22,24.6,31,3257
20160712,24.8,23,25.5,98.8,3257
20160713,25.2,24.2,27.1,44.6,3257
20160714,24.8,22.9,28.4,0,3257
20160715,24.2,22,27.1,2,3257
20160716,25.1,22.7,29.8,3,3257
20160717,24.4,21.8,27.1,0,3257
20160718,24.7,22.9,26.6,0,3257
20160719,26.1,24,28.7,0,3257
20160720,26.2,24.8,28.8,0,3257
20160721,25.7,24.8,27.3,0,3257
20160722,25.8,25.4,26.8,0,3257
20160723,26.8,25.1,29,0,3257
20160724,28,26,30.3,0,3257
20160725,28.2,26.1,31.1,0.1,3257
20160726,28.4,26,31.1,2,3257
20160727,28.3,26.4,31.2,3,3257
20160728,28.3,27,30.4,0,3257
20160729,29,27.3,31.5,0,3257
20160730,28.3,26.4,30.8,2.7,3257
20160731,27.9,25.6,30.2,0,3257
20160801,28.2,25.7,31.8,0,3257
20160802,27.9,26.5,30.3,0,3257
20160803,26.7,24.2,27.9,5.2,3257
20160804,26.6,23.5,29.5,103.3,3257
20160805,28.1,25.2,30.9,15.8,3257
20160806,28.2,25.3,31.2,13,3257
20160807,27.8,25,30.7,0.6,3257
20160808,28.5,26.5,31.1,0,3257
20160809,29.2,26.6,31.8,0,3257
20160810,28.9,27,31,0,3257
20160811,28.6,25.8,31.3,0,3257
20160812,28.9,25.9,31.4,0,3257
20160813,29.2,25.7,32.2,0,3257
20160814,29.2,25.7,32,0,3257
20160815,29.1,26.5,32.3,0,3257
20160816,29.1,27.2,32,0,3257
20160817,28.2,25.2,31.7,0,3257
20160818,29,26.6,32,0,3257
20160819,28.8,26.2,31.8,0.3,3257
20160820,28.5,25.9,32.3,0,3257
20160821,28.9,26.3,32.5,0,3257
20160822,29.3,27,33.2,0,3257
20160823,28.5,25.4,31.9,0,3257
20160824,28.4,26.2,32,0,3257
20160825,28.6,26.4,32.3,0,3257
20160826,27.7,25,31.7,4.4,3257
20160827,24.1,22,25.1,7.8,3257
20160828,23.2,21,26.6,20.4,3257
20160829,24.4,21.1,27.9,0,3257
